603986.SH,61.07552259,61.0570382,15.64754045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29094791,-8.159814914
603985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603980.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603979.SH,-0.908119658,1.401617251,-1.435406699,-0.161812298,-1.782820097,3.135313531,0,1.546666667,0.577731092,3.65535248,-1.410579345,2.248339295,-4.097951024,-0.156331423,-4.645093946,-1.3136289,-1.109262341,2.972518228,-1.633986928,-4.595791805,2.553685432,-0.509337861,2.502844141,0.221975583,8.194905869,-1.484135107,2.233766234,5.335365854,2.797877472
603978.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603977.SH,0,0,0,0,0,0,0,0,0,0,61.03336921,61.09625668,61.07883817,-6.156620299,-12.13285753,-13.87066542,-0.435255713,-5.173041894,-2.842873607,4.507710558,0.454029512,-0.376647834,0.907372401,-2.585237917,5,-2.527472527,6.726794438,2.253521127,2.892561983
603976.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603969.SH,1.819560273,2.159344751,2.7696793,5.815602837,-7.104557641,1.587301587,1.917613636,3.344947735,-1.955495617,4.607977992,-0.197238659,-1.185770751,-4.4,0.278940028,-4.450625869,-0.800582242,2.274394718,2.654232425,-4.891684137,0.5143277,-0.584795322,-0.882352941,8.011869436,0.137362637,0.617283951,1.158827539,-2.897574124,1.387925052,13.62080767
603968.SH,-5.952813067,1.891161714,-5.113636364,-0.798403194,3.863179074,1.084850833,-2.223073975,-1.764014112,5.3471668,2.878787879,-0.810014728,-1.781737194,-4.157218443,0.906940063,-6.33059789,0.500625782,0.705687007,3.627370157,-3.898170247,-4.014900662,0.733074601,-0.770547945,4.745470233,0,1.935749588,-1.212121212,-1.472392638,0.083022001,2.364164247
603966.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.962049336,10.00862813,61.09803922,53.21324245,-5.179536066,7.975871314,-3.414028554,2.538560411,34.22124726
603960.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.16289262,61.10806363
603959.SH,0.173460538,-3.463203463,-4.544095665,-1.753836517,-7.140580172,4.050806728,2.507423293,2.092050209,8.732660782,1.275732096,-3.292298883,4.026050918,-9.704040979,-3.151591554,-4.84868207,0.615595075,-2.345343304,4.594500522,-7.65391015,-6.09009009,0.537221796,0.076335878,1.411136537,0.413689357,2.02247191,-2.790014684,6.268882175,-1.030561478,4.775583483
603958.SH,-2.124144442,1.73619484,-8.319506992,0.827300931,-1.769230769,-0.05220569,-1.279707495,-3.412698413,5.176663928,2.786458333,-2.862933874,-0.234741784,-5.071895425,-3.139630956,-11.23116292,-0.256245996,-4.367373154,0.470114171,-11.1631016,0.075244545,-1.578947368,0.076394194,0.763358779,12.95454545,-3.990610329,-4.331121202,4.746257758,5.263157895,0.894039735
603955.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.12881202,61.01694915
603939.SH,1.351748457,-0.695853871,-1.751824818,0.089153046,-1.157957245,0.961249625,0.208271348,-0.920427553,-0.809109979,-2.235649547,0.556242274,1.59803319,-3.145795523,1.280449719,-6.753006475,-0.826719577,-1.167055685,-0.809716599,-5.816326531,-0.613940051,3.015988372,-1.587301587,3.94265233,0.034482759,0.723888314,-0.239561944,0.274442539,0.684228532,1.630988787
603938.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603936.SH,-6.331246991,0.745309689,0.816326531,-2.758097166,-7.910486599,6.075162475,0.31965903,1.088688263,7.302337799,2.325581395,0,0,-12.99043062,-2.117129502,-7.640449438,-2.98053528,-0.721003135,-0.852541838,-6.656050955,-3.650631184,3.399433428,-1.198630137,2.391681109,1.489505755,0.767178119,-1.787487587,4.617458713,-1.06314433,1.725822208
603933.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603929.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.41350211,61.19116234,61.08462455,0.480947096,-2.430044183,12.18867925,-2.489068281,6.002069679,14.67621217,-6.015891033,-0.573671498,11.87367142
603928.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39670556,60.94702297,-18.87561899,-7.719928187,-10.62256809,3.96168916,1.172529313,0.331125828,0.825082508,6.178396072,6.396917148,-2.788844622,3.539493294,3.706369198,3.573907009
603926.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603920.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603919.SH,-7.656549084,3.790346461,-2.995720399,-4.058823529,-5.610055181,1.721338097,3.959131545,2.794840295,4.212727816,1.834862385,-2.843468468,0.434656621,-7.443739181,2.275561097,-4.632733923,-2.492809204,1.835463782,-0.225297715,-9.774193548,-2.538434036,-0.220102715,-0.404411765,2.547065338,2.195824334,1.866854526,-2.524204703,0.957786449,1.26493324,3.053435115
603918.SH,-3.774771941,-0.719189278,-4.543957853,-0.758882373,-6.013208203,3.513313609,27.25973562,11.08927569,-7.530957796,-2.022410495,-3.347280335,-4.444444444,-1.902748414,8.836206897,-13.86138614,-0.426929392,-3.067282322,1.122830895,-7.267833109,-2.467343977,0.669642857,-0.44345898,9.688195991,-3.214890017,12.9020979,7.091978941,-3.528050896,-2.158273381,2.389705882
603909.SH,-1.930177912,-4.80917337,-3.326141676,-2.901246048,-5.151718292,7.031723581,11.23277327,-3.564154786,5.438225977,5.558337506,1.691967109,-3.778572539,-8.645765999,-6.22678224,-2.376910017,6.589371981,-10.17041334,3.995963673,-2.522802251,-4.479394784,1.709045436,0.245901639,-4.026982829,-4.558040469,3.570631555,0.711053652,1.668806162,2.335858586,4.729590788
603908.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.09291472,61.07746254,61.0528399
603906.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603903.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.09908644,60.98204857
603901.SH,-0.587084149,0.262467192,-1.636125654,-1.064537591,1.546738399,0.397350993,0.92348285,0.196078431,6.196999348,-2.641277641,0.252365931,11.01321586,-12.07482993,-1.805286912,-5.121470781,-1.314878893,-0.49088359,2.466525722,-4.264099037,-3.951149425,3.515332835,-0.939306358,3.792851933,-1.827125791,3.292770222,-0.207900208,2.361111111,5.291723202,-3.608247423
603900.SH,0,0,0,0,0,0,0,0,0,0,0,21.00389864,60.97462747,24.94370778,-12.35482579,-10.57802148,-1.635155851,-6.285714286,-10.14412417,1.326341764,0.882800609,0,6.789378395,2.40180842,5.767108168,-2.348030264,0.774779589,1.19300106,3.851192036
603899.SH,-6.225099602,1.646309081,-2.560083595,-2.466487936,-0.439802089,0.883489785,-0.4378763,1.319406267,0.325556158,1.56841536,2.396166134,1.560062402,-4.96671787,-0.484913793,-1.028695181,-1.531728665,1.111111111,-1.703296703,-3.186137507,-0.808314088,2.211874272,0.056947608,-0.227660785,-1.312036509,2.543352601,0.732807215,0.447677672,-1.002785515,1.406865504
603898.SH,-4.760652288,0.414250207,2.145214521,-3.069466882,-1.861111111,-3.453155958,2.90237467,-3.048433048,1.263590949,-3.017991875,0.059844405,-2.511961722,-1.165644172,1.117318436,-0.399017802,0.369799692,-0.61406202,-0.988569663,-6.427457098,0.200066689,5.391014975,0.505209978,-2.890355011,0.291167907,7.64516129,4.285286185,6.17816092,-3.410013532,0.700476324
603896.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603889.SH,5.604075691,-3.583735355,-5.003573981,3.987960873,2.460202605,1.624293785,2.223766505,1.835486064,2.670226969,7.21716515,-1.940570042,3.957946815,-8.744794765,0.651890482,-4.015544041,5.060728745,-3.018625562,-0.198675497,-3.848706038,0.207039337,5.578512397,0.848010437,3.428201811,-1.876172608,3.4416826,-2.094886014,0.125865324,3.519798869,1.517911354
603888.SH,0,0,0,0,0,0,0,0,61.09857035,61.04624007,20.05027069,-9.123852472,-7.018165707,-1.086438578,-10.35745255,-2.805245056,-4.334148314,-2.426955702,-10.8427916,6.906825569,0.50671396,-1.777161583,1.142050558,-0.050748541,0.317339426,4.150322662,-1.700886891,-0.321344704,4.748915065
603887.SH,0,0,0,0,0,46.42243847,61.10242377,61.05314244,2.787403948,8.296687189,-9.461288576,3.09463298,-5.307424594,3.307810107,-15.89089831,-3.930207966,-0.385250413,-3.554327808,-1.26026351,-8.160897312,0.779111392,-0.062682825,2.947940623,-1.482534525,2.329416615,-2.921031426,8.8400083,0.591039085,-0.075815011
603886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98427888,46.44067797,8.796296296,-10,-1.773049645,9.987966306,3.574033552,1.232394366,8.069565217,3.025426456,-0.12496095,2.596183922,6.18902439
603885.SH,-0.613718412,-3.269160915,-3.342095381,1.981351981,-1.561904762,0.503095975,-1.039661147,-0.363071118,0.276025237,-0.825796304,2.537668517,-1.856148492,-2.482269504,-0.606060606,-3.008130081,1.383067896,-3.679206284,0.944206009,-0.977891156,1.331043366,1.186440678,-1.256281407,1.908396947,-1.040366209,4.541631623,-0.201126307,-1.975010077,-1.644736842,0.376254181
603883.SH,0,0,0,0,0,0,-1.291732909,-0.704650695,4.9675588,0.598802395,1.70890937,-1.491410232,-4.886929858,-0.402982067,-4.855351001,-1.360833511,0.560465618,-0.685959271,-3.237642996,-0.914566139,-0.630346691,-0.271862256,1.999091322,-1.937639198,3.088803089,-1.54218991,1.342582233,2.230072864,-0.928725702
603881.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01513802,61.14790287,61.09589041,36.0260771,21.4211294,17.55620388,10.89051095
603880.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603879.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603878.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.42690332,27.59170654,-12.9,-13.40413318,-3.148823334,-3.901437372,2.101139601,7.010812696,-2.118644068,10.62271062,2.498494883,-1.527165932,2.654339398,6.94363742
603877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.05119009,-9.727134917,-6.325216905,0.687182552,0.56379822,9.914429035,4.805369128,3.790983607,-2.764067127,4.873096447,0.87124879
603869.SH,6.095551895,11.33540373,-5.857740586,7.022222222,-8.610188261,6.179945471,-2.082738944,1.136363636,-8.038029386,0.971177945,-1.365187713,3.491664045,-4.62006079,-2.58126195,-6.018972849,-1.148625131,0.105633803,10.0949701,-5.654952077,-5.587538097,2.116212339,-0.210748156,7.426962337,-3.931847969,0.716234652,-0.677277345,1.500170474,0.470272086,6.686726847
603868.SH,-4.509730539,0,-0.391926318,-6.64260602,-3.288907997,2.51166926,0.585429315,2.457426169,8.058068588,0.934579439,-1.581790123,0.901607213,-6.682206682,0.12489592,-3.264033264,-2.084676553,2.853380158,-1.600512164,-2.190414227,3.414634146,-1.86535163,-0.85208652,1.895107977,-3.741349481,2.426421029,-0.592235139,3.861429832,1.848311026,1.585314977
603866.SH,-1.517666588,-0.987238141,-0.364785992,2.489626556,0.690640629,6.125827815,-1.649208825,-0.339904827,1.409731696,3.677130045,-0.281141869,0.412058122,-4.75161987,0,-3.151927438,1.802856474,0.965961362,1.025056948,-2.66065389,-2.849200834,0.54840248,1.1145364,-1.547842402,-0.905192949,3.269230769,1.769087523,0,-0.38883806,4.362801378
603861.SH,0.171652771,-7.392900857,-6.81998414,8.255319149,-4.192872117,9.628008753,5.813373253,-4.833765621,0.916749257,-1.792290695,-2.875,-1.415701416,-3.65535248,-3.25203252,-10.28011204,2.560099906,-3.866057839,-3.103229892,-8.496732026,-6.392857143,2.594429607,-0.520639643,6.280373832,-3.622933521,6.350364964,-2.299245024,-0.316122234,0.140944327,3.166783955
603860.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603859.SH,0,0,0,0,0,0,0,61.23388582,61.0508281,61.02836879,19.26888351,-1.237075332,-0.392596747,-8.033033033,9,0.861261936,-0.81678114,6.419614449,4.414351038,3.486609399,-4.736328125,0.751751239,-0.576564355,2.387856046,12.27719474,8.278931751,-7.084132639,15.32222386,5.780051151
603858.SH,0,0,0,0,0,0,0,0,0,0,0,61.05380887,-5.949074074,-5.570596439,-8.783666377,-6.362510715,-3.061743465,-4.616998951,-3.421342134,-4.408246953,0.643469971,-0.935354014,2.533763595,4.371138827,2.780880054,-3.118548299,-0.224315837,2.079586331,5.461953529
603855.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603843.SH,0,46.40883978,33.11320755,61.09142452,-24.19709635,5.049332559,-1.215469613,23.21029083,22.19700409,13.78157504,-12.14495593,-1.003344482,0.863363363,-7.145515445,0.240480962,-7.916833267,-8.473722536,-7.268408551,-7.786885246,-4.611111111,1.397786838,-0.114876508,6.210465785,-0.812127775,3.930131004,-2.100840336,7.457081545,-2.196704943,6.227667177
603839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.11258278,34.85696517,-2.052109753,-3.083804143,5.465144523,1.934592354
603838.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.03703704,19.77744057,0.802364865,-0.586510264,-10.40876528,2.351834431
603833.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603828.SH,0.656455142,3.52173913,-2.603947921,4.18283743,0.331125828,-2.475247525,0.930626058,-0.963956412,1.692763436,4.203079484,3.554313099,1.735441573,-6.974981046,0.203748981,-1.992679951,-2.987551867,2.395209581,1.545530493,1.357466063,-1.988636364,-1.035196687,-2.092050209,5.641025641,-0.485436893,1.585365854,0.280112045,0.239425379,1.871019108,1.094177413
603826.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603825.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603823.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.15858453,61.12204724,5.131337813,-15.74665892,-0.413793103,-7.513850416,2.134032198,8.614369501,2.69996625,8.57706211,5.205811138,-3.768699655,4.454409567,6.267887808
603822.SH,-4.400749064,7.721188377,2.651916957,-2.568644818,-7.53030303,5.702113715,7.642226011,-2.131336406,14.96468511,-0.665557404,-4.883391316,0,0.799241398,-10.76468217,-7.168674699,-0.48669695,-0.652103032,0.623564161,-12.55707763,-8.317791869,4.556550041,-0.739299611,7.095256762,5.234260615,-5.217391304,-2.733944954,12.79003962,-4.532530523,13.77014716
603819.SH,0,0,0,0,0,0,0,0,0,0,0,0,61.04513064,61.0619469,38.94993895,-16.21265378,4.352385947,-5.452261307,-0.106298166,1.409949455,0.052465897,-0.419507079,2.369668246,2.62345679,-0.576441103,-1.336022183,8.610117527,-2.493530934,5.597104946
603818.SH,-8.361527308,0.896624473,0.104547831,6.631853786,-0.538687561,-4.972919744,-0.051813472,-3.473302229,8.700322234,-3.804347826,-0.821777093,-3.987571207,-0.970873786,-1.525054466,-2.267699115,-1.131861913,-0.114481969,1.719197708,-4,-8.450704225,0.576923077,0.318674315,2.287166455,-0.931677019,3.761755486,-2.719033233,8.695652174,-2.285714286,4.619883041
603817.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.21993127,61.10458284,61.12326769,25.12449072,-1.881331404
603816.SH,0,0,0,0,0,0,57.73021684,3.981431887,5.013736264,4.463701766,-5.838159336,-5.385638298,-3.566408995,-1.293496083,-8.047249908,-0.863107186,-4.150637781,-0.401351922,-4.920466596,-3.435199643,1.362901363,-1.526891522,3.957417265,5.3650935,2.450876822,4.660754795,3.270935961,-2.785727915,4.200196271
603811.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.02247686,61.07064822
603808.SH,-1.460101868,4.410751206,-5.04950495,7.820646507,-3.771760155,7.269681742,8.432229856,-3.225806452,0.952380952,-0.560141509,-2.786836644,1.890820372,-6.076025142,0.254939452,-2.129688493,-0.454693082,4.698205546,-0.841383609,-6.096794469,-1.673360107,-1.021102791,0.206327373,1.132463967,-1.289446895,-1.100034376,4.900938478,2.518223989,-1.809954751,8.92034233
603806.SH,-2.450980392,1.800670017,-3.619909502,2.34741784,-2.731442869,2.207931404,-0.104865772,-1.51165232,5.521210829,6.626262626,-2.652519894,-1.342934994,-4.557111856,-0.310045473,-2.716151773,-2.216538789,0.850043592,0.540306894,-2.815993121,-0.707808007,2.717754511,-0.759054435,0.065559441,-0.76435903,4.995598592,1.551037518,1.609907121,3.554743043,-4.590035308
603803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603800.SH,-0.242550243,2.222994095,-1.291199456,5.025817556,-1.704359226,4.968322774,-1.080050826,10.78998073,8.028985507,-4.132009659,-3.106633081,-4.852686308,-0.941105039,-5.455102666,-6.094003241,-1.380738695,5.600280014,2.021876036,7.082521118,1.09223301,6.092436975,-0.084865629,3.595696489,-2.077070238,6.670387943,-4.055468341,9.817289337,7.251055376,-16.90206066
603799.SH,-5.793871866,4.583086931,-10.40429743,-8.740927737,-5.186721992,7.293946025,-0.611828688,-1.949384405,17.16079526,3.632033343,-3.562194772,0.744712541,-2.897693672,7.825822168,4.09488845,3.255561584,-7.593273778,1.023599659,8.387278356,-2.051415217,2.094379639,1.27239678,6.051282051,5.222437137,25.41360294,4.067423965,-4.154929577,2.11241734,-9.929843497
603798.SH,-3.609308216,-0.558383971,-3.270024773,1.058562404,-5.237371178,8.379390266,7.912485606,5.030487805,0.6095791,3.822850548,-2.098096429,4.584161226,-10.04206812,-2.202443808,-3.362640753,-2.569832402,4.603538663,-3.774471417,-14.33919271,-1.976059282,0.484590037,-2.256944444,4.045786461,-3.43323217,2.691023375,4.686304514,1.534807236,3.707036171,2.949852507
603797.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603789.SH,-1.05298913,1.338825953,-4.06504065,0.31779661,-2.463921155,3.825333815,2.189781022,-2.653061224,6.009783368,-0.461437047,2.682119205,-1.193163496,-4.438642298,-1.468579235,-3.812824957,2.702702703,-2.877192982,5.744219653,-5.090536385,-0.719942405,-1.486584482,0.552079499,1.281112738,-2.385254789,1.925212884,-0.690156193,0.877834674,0.108774474,-1.666063021
603788.SH,-3.112128146,0.448748229,-3.315306842,3.380350195,-1.505528111,3.415333174,0.7852194,-1.168652612,4.544400649,6.63118208,-0.18718802,-1.271098145,-6.1840439,-1.25984252,-4.534062429,-1.241050119,2.899951667,-2.747768906,-10.09418015,-3.384367446,2.529886016,-0.054229935,1.437873033,-0.320941428,3.219747786,1.585651157,0.946775844,3.700887199,1.051087754
603787.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603779.SH,-2.008486563,0,-0.548498845,-7.982583454,-5.615141956,8.823529412,-1.074938575,1.955914312,5.602923264,3.373702422,1.366806137,-3.577325261,-8.732876712,0.500312695,7.591785937,31.81029497,-5.221588416,-1.990740741,-19.95748701,0.82620242,-4.331284753,-0.887121444,7.5,-6.201550388,5.632078359,-4.346566213,4.937897607,-1.674364896,-1.761597181
603778.SH,-2.359587903,10.21102791,-9.048795553,1.358234295,-9.916247906,5.132019338,4.209409268,-4.344874406,2.767920511,2.175414365,-2.467049679,6.964656965,-10.85195983,-1.05377907,-5.031215571,-1.353441609,-3.136025088,0.404694456,-9.109230149,-3.059866962,1.326623971,0.090293454,2.886783942,-1.753616835,3.257474342,1.4693172,0.170357751,0.255102041,3.859202714
603777.SH,0,0,0,0,0,21.01190476,61.09198229,61.06870229,21.08056872,12.04008142,-12.9960872,-4.288467716,3.9436147,-6.926057475,1.352992194,-3.268868732,-6.068648266,-7.157656809,-12.35544735,-4.861111111,-2.652068127,0.274931267,4.112662014,-2.370122097,3.310446297,1.400427249,4.564606742,-1.141705843,10.25815217
603776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603768.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603767.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603766.SH,-2.901263453,3.228915663,-5.78898226,1.734390486,-2.82513395,3.458646617,-2.906976744,2.744510978,1.602719767,3.489483748,2.771362587,2.292134831,-1.889279438,1.119570085,-4.827280779,-0.139599814,-3.168685927,2.261790183,3.482352941,1.182355616,0.853932584,-0.891265597,0.35971223,-3.181003584,1.85099491,-2.362562472,-0.511865984,0.935453695,1.529193698
603758.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603757.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603738.SH,0,0,0,0,20.99827883,61.02418208,61.06448763,24.36583025,0.760749724,6.116642959,-7.836667354,4.766166928,-9.846219564,-2.049277422,-2.974966743,-3.140969712,0.180156994,-2.530507386,-8.93516078,-8.219971056,1.371807001,-0.917716597,0.612244898,1.357466063,3.140394089,0.537313433,4.943586698,-0.947800255,3.670379891
603737.SH,-0.753318187,1.975903614,-4.784971645,-5.348058072,-3.881345149,8.447613823,-0.012645422,3.18704945,6.250766025,-0.888222402,-2.711824953,1.555209953,-7.798327247,-3.602912993,-4.599072233,-2.597943873,4.150620454,-3.300465626,-8.653165274,-7.782945736,3.127101547,-1.369416368,2.297520661,-2.100500889,3.762997194,1.845077143,11.22911135,-3.103060938,7.332270685
603730.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603729.SH,4.564770391,1.992658626,-1.4781491,2.726679713,-2.933705867,0.37943216,-0.912408759,2.999210734,6.32183908,0.348348348,3.459420637,-2.603262756,-3.444998812,-1.648622047,-6.404803603,0.708366747,-1.512939615,5.713515699,-4.933078394,-2.788951462,-0.04137931,0.179384573,1.019283747,-1.758931006,12.64399722,1.416954165,1.640140931,0.980157781,7.102272727
603728.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603727.SH,0,0,0,0,0,0,0,0,0,0,0,33.13313313,61.05263158,-9.430438842,-6.4604811,-11.68258633,-1.143926789,-6.879865348,-7.636692273,3.742661448,1.839188871,-2.963648993,0.906704844,5.391345472,3.3879291,1.193576389,1.029380227,-0.849076629,5.33076429
603726.SH,-4.321106203,-0.240867122,-2.635814889,6.096300889,-1.636151149,4.514851485,3.201970443,-2.239765008,6.741784038,10.7494722,-0.460683082,1.388445579,-9.444356997,-6.257604728,-4.969404784,0.156097561,-0.194817845,-3.786843646,-9.758571718,-8.295863309,4.314783035,-1.292596945,2.119047619,2.471438564,3.026166098,2.650176678,7.164371773,2.248544469,7.657569213
