603986.SH,95.55,153.89,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,224.76,206.42
603985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603980.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603979.SH,83.475,84.645,83.43,83.295,81.81,84.375,84.375,85.68,86.175,89.325,88.065,90.045,86.355,86.22,82.215,81.135,80.235,82.62,81.27,77.535,79.515,79.11,81.09,81.27,87.93,86.625,88.56,93.285,95.895
603978.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603977.SH,0,0,0,0,0,0,0,0,0,20.538332,33.073568,53.28028,85.823256,80.539444,70.767708,60.951756,60.68646,57.547124,55.911132,58.431444,58.69674,58.47566,59.006252,57.4808,60.35484,58.829388,62.78672,64.201632,66.058704
603976.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603969.SH,53.72,54.88,56.4,59.68,55.44,56.32,57.4,59.32,58.16,60.84,60.72,60,57.36,57.52,54.96,54.52,55.76,57.24,54.44,54.72,54.4,53.92,58.24,58.32,58.68,59.36,57.64,58.44,66.4
603968.SH,52.980768,53.98272,51.22224,50.81328,52.776288,53.348832,52.162848,51.242688,53.98272,55.536768,55.086912,54.105408,51.856128,52.326432,49.013856,49.259232,49.606848,51.406272,49.402368,47.418912,47.766528,47.398464,49.647744,49.647744,50.6088,49.99536,49.259232,49.300128,50.465664
603966.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.544,20.4,32.864,50.352,47.744,51.552,49.792,51.056,68.528
603960.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.584,23.496
603959.SH,77.616,74.928,71.5232,70.2688,65.2512,67.8944,69.5968,71.0528,77.2576,78.2432,75.6672,78.7136,71.0752,68.8352,65.4976,65.9008,64.3552,67.312,62.16,58.3744,58.688,58.7328,59.5616,59.808,61.0176,59.3152,63.0336,62.384,65.3632
603958.SH,90.139192,91.704184,84.074848,84.7704,83.270616,83.227144,82.16208,79.358136,83.46624,85.791992,83.335824,83.1402,78.923416,76.445512,67.859792,67.685904,64.729808,65.034112,57.774288,57.81776,56.904848,56.94832,57.38304,64.816752,62.230168,59.534904,62.360584,65.64272,66.229592
603955.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1139,30.798,49.59
603939.SH,125.0933875,124.2229204,122.0467524,122.1555608,120.7410516,121.9016746,122.1555608,121.0312074,120.0519318,117.3679913,118.0208417,119.9068539,116.1348295,117.6218776,109.6788646,108.7721279,107.5026966,106.6322295,100.4301508,99.81356988,102.8239355,101.1918096,105.1814508,105.2177203,105.9793791,105.7254928,106.0156485,106.7410378,108.4819722
603938.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603936.SH,65.115885,65.6012,66.13672,64.312605,59.225165,62.82319,63.02401,63.710145,68.362475,69.9523,69.9523,69.9523,60.865195,59.5766,55.02468,53.38465,52.999745,52.5479,49.050285,47.25964,48.8662,48.280475,49.43519,50.17153,50.556435,49.652745,51.94544,51.393185,52.28014
603933.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603929.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.169896,22.210776,35.801808,57.671208,57.948576,56.5404,63.431928,61.853064,65.565528,75.188064,70.664832,70.259448,78.601824
603928.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.00128,69.20928,56.1456,51.8112,46.30752,48.14208,48.70656,48.86784,49.27104,52.3152,55.66176,54.10944,56.02464,58.10112,60.1776
603926.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603920.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603919.SH,94.556,98.14,95.2,91.336,86.212,87.696,91.168,93.716,97.664,99.456,96.628,97.048,89.824,91.868,87.612,85.428,86.996,86.8,78.316,76.328,76.16,75.852,77.784,79.492,80.976,78.932,79.688,80.696,83.16
603918.SH,53.8384,53.4512,51.0224,50.6352,47.5904,49.2624,62.6912,69.6432,64.3984,63.096,60.984,58.2736,57.1648,62.216,53.592,53.3632,51.7264,52.3072,48.5056,47.3088,47.6256,47.4144,52.008,50.336,56.8304,60.8608,58.7136,57.4464,58.8192
603909.SH,58.43,55.62,53.77,52.21,49.49,52.97,58.92,56.82,59.91,63.24,64.31,61.88,56.53,53.01,51.75,55.16,49.55,51.53,50.23,47.98,48.8,48.92,46.95,44.81,46.41,46.74,47.52,48.63,50.93
603908.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.920653,33.698457,54.272322
603906.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603903.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4017572,31.2333462
603901.SH,60.96,61.12,60.12,59.48,60.4,60.64,61.2,61.32,65.12,63.4,63.56,70.56,62.04,60.92,57.8,57.04,56.76,58.16,55.68,53.48,55.36,54.84,56.92,55.88,57.72,57.6,58.96,62.08,59.84
603900.SH,0,0,0,0,0,0,0,0,0,0,0,60.38546748,97.20528132,121.4518826,106.4467141,95.18675784,93.630306,87.74497248,78.84401352,79.8897546,80.59502184,80.59502184,86.06692284,88.13408544,93.21687348,91.02811308,91.73338032,92.82776052,96.40273584
603899.SH,173.236,176.088,171.58,167.348,166.612,168.084,167.348,169.556,170.108,172.776,176.916,179.676,170.752,169.924,168.176,165.6,167.44,164.588,159.344,158.056,161.552,161.644,161.276,159.16,163.208,164.404,165.14,163.484,165.784
603898.SH,108.59379,109.04364,111.38286,107.964,105.95467,102.29589,105.2649,102.05597,103.34554,100.22658,100.28656,97.7674,96.62778,97.70742,97.31755,97.67743,97.07763,96.11795,89.94001,90.11995,94.97833,95.45817,92.69909,92.969,100.07663,104.3652,110.81305,107.03431,107.78406
603896.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603889.SH,47.102362,45.414338,43.141998,44.862484,45.966192,46.712818,47.751602,48.628076,49.926556,53.529838,52.491054,54.568622,49.796708,50.121328,48.188712,50.627412,49.09916,49.001612,47.115684,47.213232,49.847028,50.269736,51.993084,51.017604,52.773468,51.667924,51.732956,53.553852,54.366752
603888.SH,0,0,0,0,0,0,0,82.77480233,133.3490232,214.753588,257.8122637,234.2898531,217.847003,215.4802291,193.1619666,187.7433001,176.2208483,171.9440464,153.3005118,163.8887107,164.7191577,161.7918321,163.6395766,163.5565319,164.0755613,170.8852265,167.9786621,167.4388715,175.3904013
603887.SH,0,0,0,0,0,25.09398,40.42701,65.10897,66.92382,72.47628,65.61909,67.64976,64.0593,66.17826,55.66194,53.47431,53.2683,51.37497,50.72751,46.58769,46.95066,46.92123,48.30444,47.58831,48.69684,47.27439,51.45345,51.75756,51.71832
603886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.48,62.208,67.68,60.912,59.832,65.808,68.16,69,74.568,76.824,76.728,78.72,83.592
603885.SH,353.3698644,341.8176349,330.3937636,336.9400269,331.6773446,333.346,329.8803311,325.5161555,326.4146623,323.7191421,331.9340608,325.7728718,317.6863111,315.7609395,306.2624397,310.4982572,299.0743858,301.8982641,298.9460277,302.925129,306.5191559,302.6684128,308.4445275,305.2355749,319.0982503,318.4564597,312.1669126,307.0325884,308.1878113
603883.SH,134.3544,134.3544,134.3544,134.3544,134.3544,134.3544,132.6189,131.6844,138.2259,139.0536,141.4299,139.3206,132.5121,131.9781,125.5701,123.8613,124.5555,123.7011,119.6961,118.6014,117.8538,117.5334,119.883,117.5601,121.1913,119.3223,120.9243,123.621,122.4729
603881.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.61870535,46.1184435,74.2949172,101.0604614,122.7087536,144.2517525,159.9615054
603880.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603879.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603878.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.327,80.8,70.3768,60.9434,59.0244,56.7216,57.9134,61.9736,60.6606,67.1044,68.781,67.7306,69.5284,74.3562
603877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.005,169.7175,158.9825,160.075,160.9775,176.9375,185.44,192.47,187.15,196.27,197.98
603869.SH,69.62928,77.52204,72.981,78.105888,98.62769294,104.7228306,102.5417274,121.0706556,111.3389607,112.4202602,110.8855126,114.7572622,109.4554069,106.6300761,100.2120408,99.06098011,99.16562199,109.1763619,103.0024909,97.24718752,99.3051445,99.09586074,106.455673,102.2699978,103.0024909,102.3048784,103.839626,104.3279548,111.3040801
603868.SH,222.28668,222.28668,221.41548,202.64112,195.97644,200.89872,202.07484,207.04068,223.72416,225.81504,222.24312,224.24688,209.26224,209.5236,202.68468,198.45936,204.12216,200.85516,196.4556,203.16384,199.37412,197.67528,201.42144,193.88556,198.59004,197.41392,205.03692,208.82664,212.1372
603866.SH,186.9373278,185.0918112,184.4166222,189.0079074,190.3132728,201.9715362,198.6406038,197.9654148,200.756196,208.1382624,207.5530986,208.408338,198.505566,198.505566,192.2488146,195.7147848,197.605314,199.630881,194.3193942,188.7828444,189.8181342,191.9337264,188.9628948,187.252416,193.3741296,196.7950872,196.7950872,196.029873,204.582267
603861.SH,167.11735,154.76253,144.20775,156.11256,149.56696,163.96728,173.49931,165.11276,166.62643,163.64,158.93535,156.6853,150.9579,146.0487,131.03473,134.38935,129.19378,125.1846,114.548,107.22511,110.00699,109.43425,116.30713,112.0934,119.21174,116.47077,116.10258,116.26622,119.94812
603860.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603859.SH,0,0,0,0,0,0,12.332616,19.884356,32.02392,51.567596,61.504096,60.743244,60.504768,55.6444,60.652396,61.174772,60.675108,64.570216,67.420572,69.771264,66.466668,66.966332,66.580228,68.170068,76.53944,82.876088,77.005036,88.80392,93.936832
603858.SH,0,0,0,0,0,0,0,0,0,0,548.64446,883.6128,831.04602,784.7518,715.82182,670.27758,649.7554,619.7562,598.55222,572.16656,575.84828,570.46206,584.91622,610.48372,627.46054,607.89288,606.52928,619.14258,652.95986
603855.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603843.SH,0,42.400318,56.4404233,90.9206819,68.9205169,72.400543,71.5205364,88.1206609,107.6808076,122.5209189,107.6408073,106.5607992,107.4808061,99.8007485,100.0407503,92.1206909,84.2006315,78.0805856,72.00054,68.6805151,69.6405223,69.5605217,73.8805541,73.2805496,76.1605712,74.5605592,80.1206009,78.3605877,83.2406243
603839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.668864,123.621848,121.084992,117.350968,123.764368,126.158704
603838.SH,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,43.20216,52.722636,63.149824,63.656516,63.283164,56.696168,58.029568
603833.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603828.SH,42.43776,43.9323072,42.7883328,44.5780992,44.7257088,43.6186368,44.0245632,43.6001856,44.3382336,46.2018048,47.8439616,48.6742656,45.2792448,45.3715008,44.467392,43.1389056,44.1721728,44.8548672,45.4637568,44.559648,44.098368,43.175808,45.6113664,45.389952,46.1095488,46.2387072,46.3494144,47.2166208,47.7332544
603826.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603825.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603823.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,73.665,77.445,65.25,64.98,60.0975,61.38,66.6675,68.4675,74.34,78.21,75.2625,78.615,83.5425
603822.SH,44.93421,48.403665,49.68729,48.411,44.765505,47.318085,50.93424,49.84866,57.308355,56.926935,54.14697,54.14697,54.579735,48.7044,45.21294,44.99289,44.69949,44.97822,39.33027,36.05886,37.7019,37.42317,40.07844,42.17625,39.97575,38.882835,43.855965,41.86818,47.63349
603819.SH,0,0,0,0,0,0,0,0,0,0,0,15.156,24.408,39.312,54.624,45.768,47.76,45.156,45.108,45.744,45.768,45.576,46.656,47.88,47.604,46.968,51.012,49.74,52.524
603818.SH,91.789152,92.612156,92.70898,98.857304,98.324772,93.43516,93.386748,90.143144,97.985888,94.258164,93.483572,89.755848,88.884432,87.528896,85.544004,84.575764,84.47894,85.9313,82.494048,75.52272,75.958428,76.200488,77.94332,77.21714,80.12186,77.94332,84.721,82.78452,86.609068
603817.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.295,61.695,99.405,124.38,122.04
603816.SH,0,0,0,0,0,146.47875,231.04125,240.24,252.285,263.54625,248.16,234.795,226.42125,223.4925,205.5075,203.73375,195.2775,194.49375,184.92375,178.57125,181.005,178.24125,185.295,195.23625,200.02125,209.34375,216.19125,210.16875,218.99625
603811.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.39592,37.68396
603808.SH,72.10687911,75.28733415,71.48569649,77.07634011,74.16920543,79.56107061,86.26984296,83.4869448,84.28205856,83.80995977,81.4743131,83.01484601,77.97084309,78.16962153,76.5048521,76.15698983,79.73500175,79.06412451,74.24374734,73.00138209,72.25596294,72.40504677,73.22500784,72.28081025,71.48569649,74.98916649,76.87756167,75.48611259,82.14031625
603806.SH,191.9952,195.4524,188.3772,192.7992,187.533,191.6736,191.4726,188.5782,198.99,212.1756,206.5476,203.7738,194.4876,193.8846,188.6184,184.4376,186.0054,187.0104,181.7442,180.4578,185.3622,183.9552,184.0758,182.6688,191.7942,194.769,197.9046,204.9396,195.5328
603803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603800.SH,59.8832,61.2144,60.424,63.4608,62.3792,65.4784,64.7712,71.76,77.5216,74.3184,72.0096,68.5152,67.8704,64.168,60.2576,59.4256,62.7536,64.0224,68.5568,69.3056,73.528,73.4656,76.1072,74.5264,79.4976,76.2736,83.7616,89.8352,74.6512
603799.SH,181.001258,189.296703,169.601711,154.776948,146.749098,157.452898,156.489556,153.438973,179.770321,186.299639,179.663283,181.001258,175.756396,189.510779,197.271034,225.5727261,208.4443715,210.5780073,228.239771,223.5576256,228.239771,231.1438865,245.131055,257.9328702,323.4829057,336.640327,322.6531585,329.4689397,296.7531896
603798.SH,60.89,60.55,58.57,59.19,56.09,60.79,65.6,68.9,69.32,71.97,70.46,73.69,66.29,64.83,62.65,61.04,63.85,61.44,52.63,51.59,51.84,50.67,52.72,50.91,52.28,54.73,55.57,57.63,59.33
603797.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603789.SH,58.26,59.04,57.0815088,57.2629119,55.8519989,57.9885243,59.258346,57.6861858,61.1530006,60.870818,62.5034459,61.7576776,59.0164752,58.1497715,55.9326225,57.444315,55.7915312,58.9963193,55.9930902,55.5899722,54.7635803,55.0659188,55.7713753,54.4410859,55.4891927,55.1062306,55.5899722,55.6504399,54.7232685
603788.SH,59.686698,59.954541,57.966864,59.926347,59.024139,61.04001,61.519308,60.800361,63.563373,67.778376,67.651503,66.791586,62.661165,61.871733,59.2466,58.51132,60.20812,58.55374,52.64322,50.86158,52.14832,52.12004,52.86946,52.69978,54.39658,55.25912,55.7823,57.84674,58.45476
603787.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603779.SH,69.34928,69.34928,68.9689,63.4634,59.89984,65.18512,64.48442,65.74568,69.42936,71.7717,72.75268,70.15008,64.02396,64.34428,69.22916,91.25116,86.4864,84.76468,67.84778,68.40834,65.44538,64.8648,69.72966,65.40534,69.08902,66.08602,69.34928,68.18812,66.98692
603778.SH,58.76,64.76,58.9,59.7,53.78,56.54,58.92,56.36,57.92,59.18,57.72,61.74,55.04,54.46,51.72,51.02,49.42,49.62,45.1,43.72,44.3,44.34,45.62,44.82,46.28,46.96,47.04,47.16,48.98
603777.SH,0,0,0,0,0,48.792,78.6,126.6,153.288,171.744,149.424,143.016,148.656,138.36,140.232,135.648,127.416,118.296,103.68,98.64,96.024,96.288,100.248,97.872,101.112,102.528,107.208,105.984,116.856
603776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603768.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.94
603767.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603766.SH,173.836911,179.4499583,169.061632,173.3976964,168.4989792,174.3267634,169.259125,173.9044602,176.6916614,182.8572882,187.9249267,192.2324194,188.6006118,190.7121278,181.5059179,181.252536,175.5092124,179.4788626,185.72895,187.9249267,189.6385146,187.9483318,188.6244049,182.6242559,186.0046215,181.6101462,180.6805456,182.3707284,185.1748145
603758.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603757.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603738.SH,0,0,0,0,18.750416,30.192704,48.629724,60.47876,60.938852,64.666264,59.598584,62.439152,56.291256,55.137692,53.497364,51.817028,51.91038,50.596784,46.07588,42.288456,42.868572,42.47516,42.735212,43.315328,44.6756,44.915648,47.136092,46.689336,48.403012
603737.SH,83,84.64,80.59,76.28,72.92,79.08,79.07,81.59,86.69,85.92,83.59,84.89,78.27,75.45,71.98,70.11,73.02,70.61,64.5,59.48,61.34,60.5,61.89,60.59,62.87,64.03,71.22,69.01,74.07
603730.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603729.SH,50.855876,51.86926,51.102555,52.495958,50.955881,51.149224,50.682534,52.20261,55.502775,55.696118,57.622881,56.122806,54.189376,53.295998,49.882494,50.235845,49.475807,52.302615,49.722486,48.33575,48.315749,48.40242,48.895778,48.035735,54.109372,54.876077,55.776122,56.322816,60.323016
603728.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603727.SH,0,0,0,0,0,0,0,0,0,0,0,93.423855,150.461577,136.27239,127.468538,112.576916,111.2891185,103.632577,95.718476,99.3008945,101.1272255,98.1301695,99.0199205,104.3584265,107.894016,109.1818135,110.3057095,109.3691295,115.19934
603726.SH,47.189504,47.07584,45.835008,48.629248,47.8336,49.993216,51.593984,50.4384,53.838848,59.62624,59.351552,60.175616,54.492416,51.082496,48.544,48.619776,48.525056,46.687488,42.131456,38.636288,40.30336,39.7824,40.625408,41.62944,42.889216,44.025856,47.180032,48.240896,51.934976
603721.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603718.SH,129.7016,128.7356,133.1148,126.7392,122.4888,122.8752,123.326,121.5228,119.3976,122.1668,124.8716,121.9736,121.394,122.7464,114.8252,113.5372,114.7608,112.1848,107.4836,102.5248,102.8468,102.9756,108.836,108.3208,109.3512,105.8736,109.2224,106.0024,104.2636
603717.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603716.SH,0,0,0,0,0,0,0,0,28.903356,46.548972,71.01036,81.819828,72.049536,66.930066,65.794104,61.041402,64.199682,65.860326,62.773362,62.773362,55.621386,54.5058,54.40392,50.924718,52.36632,54.169596,57.71502,59.222844,64.194588
603708.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.104,145.512,113.868,102.276,92.376,92.952,91.044,92.772,94.932,102.924,109.152,104.4,103.068,105.876,111.78
603707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603703.SH,70.58681,70.58681,70.58681,70.58681,70.58681,78.39661,90.59368,80.02748,78.28176,79.72887,79.38432,81.49756,82.82982,79.10868,84.0702,81.86508,81.7732,82.50824,83.47298,77.68454,78.53443,78.30473,86.16047,79.98154,80.96925,78.44255,79.06274,79.68293,70.90839
603701.SH,50.4504,51.0776,49.07056,52.12816,48.58448,53.55504,55.02896,53.97056,57.31824,58.9568,57.10656,59.48208,53.508,51.50096,48.81184,48.35712,48.39632,49.30576,42.54768,39.23136,40.98752,40.08592,40.93264,40.08592,41.76368,41.96752,43.51984,44.35088,46.02864
603699.SH,130.5,131.925,128.55,132.225,130.425,143.175,141.9,139.575,139.05,141.225,137.85,139.125,136.125,136.2,127.35,126.3,126.3,130.125,125.4,123.225,124.95,124.05,125.625,126.15,126.825,126.45,126.375,127.425,129.075
603698.SH,125.09182,127.35947,125.91642,122.16449,118.28887,124.59706,121.33989,120.59775,122.90663,122.16449,125.25674,125.17428,117.67042,116.39229,109.79549,116.59844,113.75357,119.89684,117.25812,115.52646,116.10368,116.88705,120.35037,122.57679,124.14353,126.94717,121.01005,120.43283,118.61871
603696.SH,48.924,50.04,49.188,49.572,50.364,53.172,51.576,51.18,55.452,60.048,58.512,62.304,61.464,55.2,51.216,50.268,48.624,47.748,43.128,40.908,41.988,41.76,43.356,43.788,45.36,52.02,53.496,54.324,51.54
603690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1792,8.32,12.168,13.3952,21.5696,34.7568,55.9728,58.1152,56.2016,59.1552,62.0672
603689.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6688,61.2528,55.0704,55.3056,59.136,62.7312,63.3696,65.5536,78.2544,78.5232,77.8176
603688.SH,44.1462996,44.5511052,44.1013212,45.9454356,45.6080976,46.2602844,45.7880112,46.9124712,50.2183836,57.1000788,53.9515908,52.3773468,49.4987292,50.2858512,47.4072336,47.7220824,50.4432756,47.7220824,44.6185728,43.8089616,44.9109324,44.2812348,45.9679248,52.9395768,49.2738372,47.6096364,47.78955,48.7565856,49.6336644
603686.SH,92.953055,98.726875,95.05015,98.999225,94.50545,97.12001,95.26803,93.47052,94.28757,94.50545,94.72333,94.641625,89.98444,88.867805,82.52205,86.198775,90.20232,86.38942,83.17569,82.440345,83.50251,83.366335,85.490665,84.26509,85.13661,84.75532,85.545135,87.941815,93.007525
603679.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603678.SH,144.1831584,149.3073369,148.2390453,143.350253,138.4795674,138.2803944,140.1272715,142.8251605,145.4325164,144.5271845,157.708817,154.8117549,143.3321464,141.3404162,136.2343443,130.5126467,136.9767165,134.296934,129.1003289,134.6047469,140.9601768,138.3347143,135.6730385,135.0211996,141.8474021,141.1955631,138.9322334,148.4744316,153.906423
603677.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.64,52.336,52.816,53.968,51.168,53.984,55.624
603676.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603669.SH,74.282,74.932,72.826,74.438,84.89,86.554,88.92,95.992,91.858,90.22,95.16,88.27,81.744,81.874,78.494,77.48,78.104,77.688,73.19,71.24,72.566,71.76,73.71,79.846,79.274,77.376,76.804,76.96,81.666
603668.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2068,36.9092,40.598,52.9152,54.696,56.4768,59.466,59.2116,63.7272,68.8788
